"X1","RRC_X0","RRC_X0.64","RRC_X0.64.1","RRC_X0.1","RRC_X0.32","RRC_X0.2","RRC_X0.3","RRC_X0.4","RRC_X0.5","RRC_X0.6","RRC_X0.7","RRC_X0.64.2","RRC_X0.8","RRC_X0.9","RRC_X0.10","RRC_X0.32.1","RRC_X0.11","RRC_X1.29","RRC_X1.93","RRC_X0.12","RRC_X0.96","RRC_X0.13","RRC_X0.14","RRC_X0.15","RRC_X0.16","RRC_X0.17","RRC_X0.18","RRC_X0.19","RRC_X0.20","RRC_X0.21","RRC_X0.22","RRC_X0.23","RRC_X0.24","RRC_X0.25","RRC_X0.26","RRC_X0.27","RRC_X0.28","RRC_X0.29","RRC_X0.30","RRC_X0.31","RRC_X0.33","RRC_X0.34","RRC_X0.35","RRC_X0.36","RRC_X0.37","RRC_X0.38","RRC_X0.39","RRC_X0.40","RRC_X0.41","RRC_X0.42","RRC_X0.43","RRC_X0.778","RRC_X0.44","RRC_X0.45","RRC_X3.756","RRC_X61","RRC_X278"
0,-0.342438063299985,-0.16496607818663,0.098025972919832,-0.0468995939270961,-0.345267049557374,-0.350270839154223,-0.291796579845969,0.136327514681141,-0.323306024191088,-0.371369943885039,-0.296862363229018,0.531822219475305,-0.0463354560779471,-0.174927744360639,-0.190115147584104,-0.301293607914991,0.241799011591362,-0.347511613300555,-0.845901494439158,-0.167893623298977,-0.674246339597927,-0.118171685508249,-0.290211852758386,-0.212995433634922,1.27452082692767,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.0310270889578581,-0.14521547728905,-0.198068229670956,-0.0434551168126324,-0.13455396990029,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,0.153387090621441,-0.205994058978416,-0.127343541901947,-0.139643093150924,-0.197388311796178,-0.0713879424052652,-0.111546378766181,0.391860699714978,-0.185151302852331,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.086970555747035,-0.144530885951409,0.451357771776661
0,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,-0.464210969571149,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,-0.628552025562761,-0.312058501686246,8.5954541594478,-0.190115147584104,-0.301293607914991,-0.321139006325202,-0.347511613300555,0.719705355208633,-0.167893623298977,1.77383943709108,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,0.64511913260725,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,2.60796953469209,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.514321324381626,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.132097235057599,-0.262532581610347,-0.450666609306775
0,-0.342438063299985,0.121700042324727,0.177364316446044,-0.0468995939270961,-0.330399059555653,-0.021624008835466,-0.291796579845969,0.659871997395549,-0.323306024191088,-0.371369943885039,-0.296862363229018,-0.303647236952103,0.6179721579428,-0.174927744360639,-0.190115147584104,0.715802310402303,-0.118481319875239,0.707241327436354,0.595808410272477,-0.167893623298977,1.12434729225522,-0.118171685508249,0.223602191512026,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.110940805641884,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,-0.119876095828312,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.307203108587913,-0.155198077696325,-0.15564080574505,-0.0196301431320805,-0.0704439975983556,-0.102664051764256,-0.170183428485961,0.164424970481382
1,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,1.54296768066129,1.29296331243956,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,-0.628552025562761,1.18263362986043,-0.174927744360639,-0.190115147584104,0.243579205469274,0.692149425924613,0.500057714077318,0.0776939132667333,-0.167893623298977,0.449874680310289,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,-0.297779071731817,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.00392286403283203,-0.155198077696325,-0.160544414416902,-0.308358120927058,-0.103048521425681,0.0194489945544836,-0.031659698799382,-0.265974231461537
0,1.85150042768963,-0.16496607818663,-0.120154471777252,-0.0468995939270961,0.204848580506331,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.0301872512804496,1.9356720305369,0.671067128879873,0.418679873736576,0.481359336876727,-0.190115147584104,-0.301293607914991,-0.321139006325202,-0.347511613300555,-0.305260280172295,-0.167893623298977,0.449874680310289,-0.118171685508249,-0.290211852758386,-0.212995433634922,0.885651207814313,-0.299242839487642,-0.227896093029525,0.603619157772283,-0.166731949807142,-0.225240754884885,0.384777032652411,-0.143212336717382,-0.174920834849374,-0.14521547728905,0.647295142326734,-0.242131759712977,0.196030329717392,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,-0.297779071731817,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.248026475503994,-0.155198077696325,-0.241453957502457,-0.0155635518955315,-0.0192083172982723,-0.0614449899358919,-0.0727037668546647,0.105059563316841
0,2.8011155954314,-0.16496607818663,-0.556515361171419,-0.0468995939270961,0.011564710483948,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,-0.25723226715058,-0.312058501686246,-0.174927744360639,-0.190115147584104,-0.301293607914991,-0.321139006325202,-0.347511613300555,0.150905744365371,-0.167893623298977,-0.407788023767831,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,0.387091096880823,-0.297779071731817,0.153791444496622,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.303504569020168,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.12746481755854,-0.242010547582706,-0.338531951329309
0,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,-0.464210969571149,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,-0.628552025562761,2.34517195439674,-0.174927744360639,-0.190115147584104,-0.301293607914991,-0.321139006325202,-0.347511613300555,1.76719770785068,-0.167893623298977,-0.00810055002268796,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,0.492900821172648,0.680561078935824,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.514321324381626,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.132097235057599,-0.262532581610347,-0.437474296603543
1,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,-0.464210969571149,-0.350270839154223,2.31369860092037,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,1.73861143431489,-0.312058501686246,-0.174927744360639,-0.190115147584104,2.16879647942701,-0.321139006325202,3.49480267081247,0.787285506991991,-0.167893623298977,0.175089542110503,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,-0.297779071731817,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,0.114430402135004,-0.155198077696325,-0.329718913595791,0.382962389286269,-0.103048521425681,-0.117286104278294,-0.247141056089616,-0.425931022988216
0,-0.342438063299985,-0.16496607818663,-0.318500330592782,-0.0468995939270961,-0.285795089550487,-0.350270839154223,-0.291796579845969,0.460426480171013,-0.0362002884229404,-0.309336727047841,-0.296862363229018,0.299747370467692,-0.179196978882096,-0.174927744360639,-0.190115147584104,-0.301293607914991,-0.140998840591902,-0.347511613300555,-0.440420583739011,-0.167893623298977,-0.149656530307426,-0.118171685508249,-0.0618500553048695,-0.212995433634922,0.807877283991642,0.264427611542698,-0.227896093029525,-0.0833069426485714,-0.166731949807142,0.0374972880897494,0.359989906037358,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.0477814079824782,-0.242131759712977,0.172417165458986,-0.059836258810542,0.302160067780066,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,0.00126511779374567,-0.297779071731817,-0.197388311796178,-0.0713879424052652,0.0284286174349872,-0.00239445727137092,-0.0889892740909644,-0.155198077696325,-0.275779218205421,-0.10096196786306,-0.103048521425681,-0.111172573701304,-0.129139360430678,1.61557936783682
0,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,-0.464210969571149,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,1.4741182570216,-0.296862363229018,2.13313867762784,-0.312058501686246,-0.174927744360639,-0.190115147584104,-0.301293607914991,-0.321139006325202,-0.347511613300555,-0.265838524965336,-0.167893623298977,-0.674246339597927,-0.118171685508249,-0.290211852758386,-0.212995433634922,0.38311200772936,1.04229283396457,-0.227896093029525,4.18677422212971,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,2.71318330342965,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,-0.297779071731817,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,1.78247174718795,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.0811406425679468,-0.211227496541244,-0.320392521362366
0,0.770903857500714,-0.16496607818663,0.812071064655742,-0.0468995939270961,-0.464210969571149,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,0.172106203513505,-0.312058501686246,-0.174927744360639,-0.190115147584104,-0.301293607914991,-0.321139006325202,-0.347511613300555,0.241012613409848,-0.167893623298977,-0.674246339597927,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,0.727125279562317,-0.205994058978416,2.10723192031071,-0.297779071731817,0.175740179264923,-0.0713879424052652,-0.111546378766181,-0.158453790245134,0.868932473954961,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.107674625793851,-0.242010547582706,-0.350075224944636
1,1.49130157095999,-0.16496607818663,1.10958985287904,-0.0468995939270961,-0.0479072495229391,2.71709957715418,-0.291796579845969,1.8316144110897,0.681564050997429,0.0628625739753477,1.09227014844755,1.00757565994091,-0.312058501686246,-0.174927744360639,-0.190115147584104,-0.301293607914991,2.85383141472422,-0.347511613300555,-0.46294730100013,3.7158243657473,1.68224439102448,-0.118171685508249,0.509054438328922,1.6845314968641,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,-0.297779071731817,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.037209720142536,-0.155198077696325,1.25659849174829,-0.133494697755452,-0.103048521425681,-0.0382198763521729,-0.0265291902924716,0.169372087745094
0,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,-0.464210969571149,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,-0.628552025562761,-0.312058501686246,-0.174927744360639,-0.190115147584104,-0.301293607914991,-0.321139006325202,-0.347511613300555,-0.936008363483635,-0.167893623298977,-0.674246339597927,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,1.03013439535929,-0.297779071731817,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.514321324381626,-0.155198077696325,-0.329718913595791,-0.308358120927058,0.183405509342966,-0.108462451899133,-0.247141056089616,-0.432527179339832
0,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,-0.464210969571149,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,0.172106203513505,-0.312058501686246,-0.174927744360639,-0.190115147584104,0.534178039274215,-0.321139006325202,-0.347511613300555,0.635230165479436,-0.167893623298977,-0.0996955960892834,-0.118171685508249,-0.290211852758386,-0.212995433634922,0.921546864963238,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,2.81814157623796,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,0.384182335898284,1.32804875460068,-0.0713879424052652,-0.111546378766181,-0.158453790245134,0.303055920089993,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.0947857907114344,-0.206096988034334,-0.33028675588979
1,-0.342438063299985,-0.16496607818663,-0.556515361171419,-0.0468995939270961,1.33481582063719,-0.350270839154223,-0.291796579845969,-0.262563519767932,-0.323306024191088,-0.371369943885039,-0.296862363229018,-0.628552025562761,-0.312058501686246,-0.174927744360639,-0.190115147584104,2.64101958436004,-0.321139006325202,-0.347511613300555,1.1195545865935,-0.167893623298977,0.333299167134622,-0.118171685508249,-0.290211852758386,-0.212995433634922,-0.328818525724323,-0.299242839487642,-0.227896093029525,-0.231831504901729,-0.166731949807142,-0.225240754884885,-0.160539752878755,-0.143212336717382,-0.174920834849374,-0.14521547728905,-0.198068229670956,-0.242131759712977,-0.323459283967537,-0.059836258810542,-0.180911983385126,-0.185304536466176,-0.12090487363198,-0.172600516731329,-0.205994058978416,-0.127343541901947,-0.297779071731817,-0.197388311796178,-0.0713879424052652,-0.111546378766181,-0.158453790245134,-0.514321324381626,-0.155198077696325,-0.329718913595791,-0.308358120927058,-0.103048521425681,-0.132097235057599,-0.262532581610347,-0.416036788460793
